query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_469_read_201	201	3826	4908	118	3099	635	92	1174	1901
channel_248_read_75	75	295	384	5340	251	34	10	99	143
channel_469_read_206	206	678	853	1153	514	149	15	190	354
channel_469_read_209	209	1696	2053	38	1291	325	80	437	842
channel_469_read_208	208	1965	2559	3154	1561	357	47	641	1045
channel_154_read_31	31	8360	10802	4152	6694	1498	168	2610	4276
channel_154_read_36	36	1968	2318	87	1491	394	83	433	910
channel_381_read_34	34	1202	1298	208	827	318	57	153	528
channel_154_read_34	34	1304	1625	1092	1065	207	32	353	592
channel_154_read_35	35	357	456	4192	287	65	5	104	174
channel_372_read_56	56	1506	1935	26	1214	263	29	458	750
channel_372_read_57	57	710	932	751	576	113	21	243	377
channel_372_read_55	55	4084	4025	91	2965	742	377	318	1437
channel_372_read_52	52	276	289	920	206	49	21	34	104
channel_372_read_53	53	7974	10138	88	6212	1566	196	2360	4122
channel_372_read_50	50	281	338	3165	226	51	4	61	116
channel_400_read_80	80	6607	8467	140	5192	1302	113	1973	3388
channel_174_read_126	126	2531	3156	1582	1943	500	88	713	1301
channel_400_read_85	85	4038	5255	3263	3235	751	52	1269	2072
channel_400_read_84	84	2977	3758	4606	2317	573	87	868	1528
channel_387_read_138	138	3311	4126	4176	2572	634	105	920	1659
channel_400_read_86	86	7790	9028	62	5964	1609	217	1455	3281
channel_400_read_89	89	7581	8621	121	5362	1751	468	1508	3727
channel_387_read_137	137	12184	13095	2104	8608	2870	706	1617	5193
channel_27_read_36	36	3245	3404	4330	2393	632	220	379	1231
channel_387_read_132	132	1249	1586	267	984	226	39	376	641
channel_27_read_31	31	560	713	3415	433	117	10	163	290
channel_27_read_32	32	4115	5152	69	3174	882	59	1096	2037
channel_315_read_7	7	2985	3609	2655	2321	543	121	745	1409
channel_315_read_5	5	5486	7032	140	4402	993	91	1637	2721
channel_315_read_4	4	4180	4633	53	3189	827	164	617	1608
channel_483_read_82	82	637	883	5197	540	86	11	257	354
channel_315_read_2	2	1356	1685	149	1054	259	43	372	674
channel_315_read_0	0	7736	9488	45	6226	1362	148	1900	3410
channel_10_read_185	185	7884	9523	303	6121	1432	331	1970	3733
channel_12_read_177	177	1883	2166	165	1314	493	76	359	928
channel_356_read_96	96	9612	11259	218	7119	2240	253	1900	4393
channel_12_read_175	175	2058	2722	5573	1639	384	35	699	1118
channel_356_read_90	90	1007	1277	1118	789	196	22	292	510
channel_12_read_170	170	1540	1890	1913	1165	312	63	413	788
channel_12_read_171	171	1689	2045	529	1224	408	57	413	878
channel_130_read_210	210	3457	4456	1338	2723	663	71	1070	1804
channel_12_read_179	179	464	570	1470	357	91	16	122	229
channel_472_read_51	51	965	1282	11023	762	179	24	341	544
channel_472_read_50	50	356	470	6967	292	54	10	124	188
channel_406_read_278	278	938	1146	529	737	167	34	242	443
channel_472_read_59	59	1348	1579	291	998	281	69	300	650
channel_406_read_270	270	2646	3230	839	2050	524	72	656	1252
channel_406_read_276	276	4763	5575	26	3599	1022	142	954	2118
channel_494_read_65	65	552	694	2926	447	87	18	160	265
channel_445_read_161	161	559	674	730	460	76	23	138	237
channel_157_read_7	7	2302	2919	1474	1869	390	43	660	1093
channel_294_read_66	66	3150	3770	1051	2376	649	125	745	1519
channel_494_read_62	62	4695	5883	689	3647	886	162	1350	2398
channel_494_read_63	63	4417	5287	5113	3600	657	160	1030	1847
channel_272_read_26	26	11296	13316	160	8524	2451	321	2341	5113
channel_494_read_69	69	5328	6184	5205	4286	845	197	1053	2095
channel_451_read_58	58	2857	3602	8085	2255	537	65	810	1412
channel_451_read_59	59	3967	4958	1161	3116	756	95	1086	1937
channel_275_read_74	74	894	1088	3851	647	207	40	234	481
channel_373_read_90	90	3753	4421	628	2706	886	161	829	1876
channel_275_read_72	72	7522	8788	467	5292	1965	265	1531	3761
channel_373_read_96	96	6188	7500	2200	4663	1235	290	1602	3127
channel_489_read_216	216	3022	3549	58	2147	790	85	612	1487
channel_275_read_71	71	2529	3328	731	2037	449	43	842	1334
channel_451_read_50	50	5046	6346	4866	3875	983	188	1488	2659
channel_489_read_219	219	1088	1411	2417	895	173	20	343	536
channel_50_read_73	73	800	1080	5458	663	122	15	295	432
channel_451_read_53	53	1430	1864	3507	1102	295	33	467	795
channel_275_read_78	78	1278	1635	629	987	259	32	389	680
channel_282_read_54	54	3112	3878	1343	2374	649	89	855	1593
channel_282_read_53	53	1140	1419	7826	857	251	32	311	594
channel_282_read_50	50	3010	4019	2909	2365	606	39	1048	1693
channel_282_read_59	59	3977	5062	5175	3061	816	100	1185	2101
channel_503_read_206	206	1883	2423	3069	1487	348	48	588	984
channel_434_read_89	89	2729	3074	334	2011	574	144	489	1207
channel_503_read_204	204	1269	1565	440	971	252	46	342	640
channel_503_read_205	205	377	454	2433	295	68	14	91	173
channel_284_read_162	162	1184	1499	1204	912	243	29	344	616
channel_268_read_151	151	1710	1942	3489	1164	462	84	316	862
channel_268_read_153	153	1371	1658	1410	1004	313	54	341	708
channel_284_read_48	48	3630	3948	3435	2456	937	237	555	1729
channel_434_read_86	86	6476	8141	290	5139	1169	168	1833	3170
channel_505_read_22	22	7652	9298	1969	5933	1442	277	1923	3642
channel_505_read_21	21	6769	8348	727	5327	1253	189	1768	3210
channel_453_read_33	33	3470	4117	5592	2677	670	123	770	1563
channel_453_read_34	34	1722	2103	14	1354	316	52	433	801
channel_374_read_64	64	11407	11807	51	8093	2560	754	1154	4468
channel_453_read_36	36	6515	7404	76	4828	1417	270	1159	2846
channel_505_read_24	24	2759	3450	2655	2102	580	77	768	1425
channel_453_read_38	38	8989	10186	623	6733	1935	321	1518	3774
channel_453_read_39	39	4352	5489	174	3516	728	108	1245	2081
channel_505_read_28	28	7940	8759	35	5929	1643	368	1187	3198
channel_295_read_35	35	564	750	6763	443	117	4	190	311
channel_402_read_69	69	7987	9764	2551	6123	1554	310	2087	3951
channel_365_read_2	2	2328	3029	1544	1884	407	37	738	1182
channel_402_read_61	61	5847	6162	175	4490	1041	316	631	1988
channel_402_read_63	63	10540	12956	284	8395	1835	310	2726	4871
channel_391_read_139	139	1482	1990	2459	1196	273	13	521	807
channel_402_read_65	65	4350	4691	70	3215	874	261	602	1737
channel_402_read_64	64	2442	2897	227	1818	552	72	527	1151
channel_452_read_13	13	2602	2877	138	1781	670	151	426	1247
channel_495_read_29	29	6810	7352	176	5013	1441	356	898	2695
channel_452_read_17	17	699	803	1561	520	127	52	156	335
channel_382_read_85	85	7393	8318	166	5130	1893	370	1295	3558
channel_452_read_15	15	2079	2745	3040	1711	336	32	698	1066
channel_382_read_88	88	834	1133	7016	673	152	9	308	469
channel_316_read_34	34	3216	4199	1724	2606	550	60	1043	1653
channel_452_read_19	19	1220	1610	538	956	235	29	419	683
channel_484_read_41	41	2346	2772	23	1881	402	63	489	954
channel_311_read_170	170	1491	2011	526	1215	251	25	545	821
channel_484_read_43	43	3432	4081	69	2699	586	147	796	1529
channel_484_read_42	42	3437	4050	101	2630	639	168	781	1588
channel_311_read_175	175	3410	4361	385	2636	704	70	1021	1795
channel_311_read_174	174	9454	9288	170	6768	1745	941	775	3461
channel_484_read_47	47	7386	8377	3902	5201	1853	332	1323	3508
channel_311_read_176	176	6567	7930	447	5012	1440	115	1478	3033
channel_484_read_49	49	5523	6454	1028	4150	1090	283	1214	2587
channel_484_read_48	48	7176	8473	2500	5485	1355	336	1633	3324
channel_2_read_89	89	4251	5414	7985	3288	859	104	1267	2230
channel_491_read_228	228	3019	3925	1988	2413	520	86	992	1598
channel_400_read_87	87	444	509	4781	337	81	26	91	198
channel_156_read_98	98	1166	1533	182	934	215	17	384	616
channel_156_read_99	99	4389	5420	5891	3475	774	140	1171	2085
channel_156_read_96	96	314	393	2510	257	48	9	88	145
channel_156_read_97	97	3514	4535	4341	2850	606	58	1079	1743
channel_491_read_222	222	4744	4848	58	3617	804	323	427	1554
channel_491_read_223	223	574	704	4184	450	103	21	151	275
channel_491_read_224	224	8371	8403	81	6240	1419	712	744	2875
channel_156_read_93	93	3431	3877	1201	2487	788	156	602	1546
channel_156_read_90	90	1758	2136	147	1332	362	64	442	868
channel_491_read_227	227	6290	6473	223	4495	1347	448	631	2426
channel_427_read_39	39	9142	10921	2838	6940	1803	399	2178	4380
channel_42_read_208	208	4786	5920	4198	3713	920	153	1287	2360
channel_416_read_48	48	3473	3843	142	2401	907	165	535	1607
channel_400_read_88	88	3222	4254	5850	2537	619	66	1098	1783
channel_427_read_31	31	8078	9810	25	6198	1584	296	2028	3908
channel_42_read_200	200	947	1175	5476	730	178	39	267	484
channel_427_read_33	33	5244	6606	4270	4304	824	116	1478	2418
channel_427_read_37	37	7094	7381	133	4689	1872	533	820	3225
channel_42_read_206	206	2698	3278	2847	2013	596	89	669	1354
channel_287_read_272	272	3789	4966	161	3032	690	67	1244	2001
channel_132_read_20	20	3461	4569	1115	2784	604	73	1181	1858
channel_287_read_270	270	6456	8072	128	4974	1294	188	1804	3286
channel_132_read_22	22	3570	4420	4125	2803	680	87	937	1704
channel_132_read_25	25	887	1061	5223	647	200	40	214	454
channel_132_read_27	27	8891	10608	1403	6795	1903	193	1910	4006
channel_132_read_26	26	4097	5368	742	3260	769	68	1339	2176
channel_132_read_29	29	2149	2774	110	1749	365	35	660	1060
channel_149_read_26	26	5046	5451	5837	3611	1046	389	794	2229
channel_149_read_23	23	4466	4818	123	3210	1022	234	586	1842
channel_149_read_22	22	11038	12894	1594	8188	2491	359	2215	5065
channel_387_read_130	130	1204	1197	58	877	220	107	100	427
channel_397_read_68	68	7281	8070	126	5399	1525	357	1146	3028
channel_61_read_59	59	8520	10662	1531	6797	1463	260	2402	4125
channel_483_read_83	83	6226	7456	5735	4704	1301	221	1451	2973
channel_67_read_58	58	3339	3983	2698	2581	621	137	781	1539
channel_67_read_59	59	14069	15360	84	10111	3226	732	2023	5981
channel_67_read_52	52	5890	7189	4136	4455	1276	159	1458	2893
channel_365_read_7	7	3996	4148	27	3099	654	243	395	1292
channel_67_read_51	51	4233	5145	4827	3203	874	156	1068	2098
channel_67_read_55	55	1535	1949	3387	1214	268	53	467	788
channel_274_read_42	42	321	363	2510	246	62	13	55	130
channel_274_read_43	43	1935	2430	81	1496	386	53	548	987
channel_274_read_47	47	2487	2977	1190	1921	477	89	579	1145
channel_274_read_44	44	1701	2122	1160	1364	295	42	463	800
channel_274_read_45	45	7370	8477	188	5387	1745	238	1345	3328
channel_167_read_143	143	11197	12575	3382	7842	2784	571	1949	5304
channel_467_read_20	20	6478	8077	119	4965	1409	104	1703	3216
channel_480_read_176	176	2200	2552	5724	1550	555	95	447	1097
channel_387_read_128	128	1262	1597	663	984	251	27	362	640
channel_480_read_179	179	813	946	7188	607	172	34	167	373
channel_284_read_10	10	3320	4448	3530	2622	672	26	1154	1852
channel_506_read_76	76	5312	6210	90	4068	954	290	1188	2432
channel_442_read_102	102	2871	3753	3198	2229	599	43	925	1567
channel_47_read_109	109	2585	3137	6058	1930	561	94	646	1301
channel_47_read_108	108	6293	7538	4118	4858	1215	220	1465	2900
channel_318_read_16	16	2824	3359	138	2089	669	66	601	1336
channel_358_read_4	4	2478	3098	94	1981	459	38	658	1155
channel_358_read_6	6	14273	17322	107	11170	2663	440	3489	6592
channel_358_read_7	7	16502	18993	78	12507	3509	486	2977	6972
channel_358_read_0	0	7468	9551	2143	5948	1402	118	2201	3721
channel_506_read_71	71	4222	4510	4925	3126	863	233	521	1617
channel_478_read_160	160	3795	4700	6620	2974	717	104	1009	1830
channel_358_read_3	3	9920	12607	44	8008	1764	148	2835	4747
channel_373_read_122	122	7847	8885	1757	5343	2121	383	1421	3925
channel_506_read_70	70	3209	3407	2385	2188	753	268	466	1487
channel_373_read_127	127	207	257	6947	172	33	2	52	87
channel_464_read_21	21	6183	7938	147	4995	1068	120	1875	3063
channel_464_read_23	23	1887	2409	219	1485	368	34	556	958
channel_464_read_25	25	6150	7196	145	4730	1260	160	1206	2626
channel_365_read_14	14	5885	6889	6358	4350	1346	189	1193	2728
channel_464_read_27	27	4314	5502	1178	3392	842	80	1268	2190
channel_464_read_28	28	1435	1755	129	1125	266	44	364	674
channel_314_read_169	169	754	932	2162	600	128	26	204	358
channel_398_read_184	184	3729	3896	20	2782	712	235	402	1349
channel_327_read_25	25	3307	4218	4878	2606	628	73	984	1685
channel_314_read_164	164	9843	11786	68	7364	2273	206	2149	4628
channel_217_read_297	297	6389	6853	73	4863	1191	335	799	2325
channel_327_read_26	26	3293	4154	7534	2572	639	82	943	1664
channel_217_read_291	291	3390	4389	4210	2691	622	77	1076	1775
channel_217_read_290	290	1659	2098	1899	1305	324	30	469	823
channel_217_read_293	293	4143	4191	827	2726	993	424	472	1889
channel_327_read_22	22	3203	4223	3103	2555	583	65	1085	1733
channel_387_read_43	43	7174	9195	190	5755	1280	139	2160	3579
channel_39_read_182	182	394	454	1445	288	97	9	69	175
channel_39_read_185	185	2848	3378	2727	2026	752	70	600	1422
channel_39_read_186	186	5252	6609	774	3903	1243	106	1463	2812
channel_151_read_49	49	7245	8929	131	5753	1305	187	1871	3363
channel_35_read_7	7	7058	8252	131	5297	1542	219	1413	3174
channel_35_read_6	6	1854	2318	2926	1468	342	44	508	894
channel_151_read_44	44	3690	4708	6517	2835	738	117	1135	1990
channel_151_read_45	45	1991	2605	2785	1667	292	32	646	970
channel_35_read_1	1	5393	6926	7396	4345	962	86	1619	2667
channel_138_read_179	179	1843	2386	8706	1429	376	38	581	995
channel_351_read_68	68	184	228	7405	151	27	6	50	83
channel_351_read_69	69	1808	2379	5085	1435	335	38	609	982
channel_85_read_30	30	9910	10909	164	7130	2301	479	1478	4258
channel_472_read_52	52	1202	1506	3524	925	249	28	332	609
channel_402_read_62	62	1374	1650	139	1045	267	62	338	667
channel_68_read_174	174	1254	1568	4039	947	286	21	335	642
channel_93_read_91	91	9198	11177	352	6755	2156	287	2266	4709
channel_388_read_90	90	1723	1918	108	1200	433	90	285	808
channel_387_read_313	313	1166	1594	148	950	193	23	451	667
channel_374_read_91	91	7788	9713	7239	6106	1460	222	2147	3829
channel_374_read_92	92	6462	6768	56	4484	1546	432	738	2716
channel_441_read_36	36	6394	7990	36	5066	1162	166	1762	3090
channel_441_read_31	31	6889	7420	113	4613	1881	395	926	3202
channel_477_read_100	100	7051	8478	176	5317	1553	181	1608	3342
channel_374_read_96	96	3485	4318	39	2841	566	78	911	1555
channel_374_read_97	97	9032	8827	2793	6435	1314	1283	1078	3675
channel_54_read_135	135	5004	6421	1007	3939	948	117	1534	2599
channel_54_read_137	137	707	898	1392	567	129	11	202	342
channel_477_read_108	108	1221	1587	211	985	216	20	386	622
channel_54_read_133	133	6907	7754	69	5042	1583	282	1129	2994
channel_406_read_273	273	771	987	482	614	143	14	230	387
channel_39_read_239	239	1034	1216	1748	779	225	30	212	467
channel_301_read_98	98	3931	4784	2957	3035	768	128	981	1877
channel_226_read_136	136	2026	2759	7866	1708	272	46	779	1097
channel_226_read_137	137	1462	1790	104	1150	262	50	378	690
channel_301_read_94	94	7241	8404	39	5515	1534	192	1355	3081
channel_479_read_118	118	1601	1992	207	1242	312	47	438	797
channel_506_read_140	140	3587	4625	928	2821	721	45	1083	1849
channel_39_read_231	231	2318	3061	2597	1871	412	35	778	1225
channel_301_read_90	90	7853	8962	75	5986	1634	233	1342	3209
channel_506_read_147	147	459	560	299	363	77	19	120	216
channel_301_read_92	92	2719	3053	134	2062	525	132	466	1123
channel_39_read_235	235	531	618	2469	400	117	14	101	232
channel_194_read_36	36	6640	7825	136	5052	1350	238	1423	3011
channel_194_read_37	37	11295	12405	913	7909	2708	678	1788	5174
channel_194_read_34	34	443	531	453	358	70	15	103	188
channel_386_read_94	94	3965	4932	106	3049	829	87	1054	1970
channel_194_read_32	32	2067	2577	2833	1655	355	57	567	979
channel_194_read_33	33	6296	6774	1348	4259	1620	417	895	2932
channel_194_read_31	31	8017	9744	145	6330	1399	288	2015	3702
channel_48_read_117	117	1354	1630	799	1060	235	59	335	629
channel_165_read_114	114	5062	5456	11	3492	1277	293	687	2257
channel_165_read_113	113	2402	2941	7943	1875	427	100	639	1166
channel_386_read_112	112	4530	5521	1052	3507	862	161	1152	2175
channel_445_read_250	250	2075	2664	149	1660	360	55	644	1059
channel_479_read_116	116	4014	4657	445	2917	917	180	823	1920
channel_314_read_223	223	1284	1286	65	972	205	107	109	421
channel_275_read_157	157	1117	1393	2204	879	222	16	292	530
channel_275_read_154	154	2141	2517	7742	1559	508	74	450	1032
channel_489_read_25	25	6684	7804	35	5028	1456	200	1320	2976
channel_382_read_117	117	1166	1432	3418	904	222	40	306	568
channel_275_read_150	150	515	653	1814	413	93	9	147	249
channel_275_read_151	151	1862	2533	3842	1533	318	11	682	1011
channel_427_read_57	57	2211	2942	1837	1805	369	37	768	1174
channel_302_read_63	63	1021	1089	18	764	193	64	132	389
channel_275_read_158	158	5660	6410	47	4299	1149	212	962	2323
channel_386_read_116	116	848	1088	4913	669	151	28	268	447
channel_309_read_174	174	6243	6030	61	4465	1072	706	493	2271
channel_301_read_208	208	1892	2502	4165	1495	350	47	657	1054
channel_301_read_209	209	1263	1652	3377	1017	210	36	425	671
channel_351_read_6	6	7003	9343	4868	5639	1253	111	2451	3815
channel_301_read_202	202	3331	4116	3098	2618	606	107	892	1605
channel_301_read_203	203	12841	14085	126	8733	3477	631	1875	5983
channel_104_read_155	155	6730	7056	38	4780	1495	455	781	2731
channel_390_read_74	74	885	1170	479	729	139	17	302	458
channel_19_read_37	37	2953	3858	3752	2338	547	68	973	1588
channel_390_read_76	76	3708	4785	1734	2974	663	71	1148	1882
channel_390_read_72	72	1404	1779	330	1120	257	27	402	686
channel_390_read_73	73	1149	1469	2198	945	167	37	357	561
channel_495_read_36	36	1065	1321	87	838	193	34	290	517
channel_309_read_170	170	3535	4239	68	2633	818	84	788	1690
channel_495_read_34	34	574	737	733	448	106	20	183	309
channel_495_read_35	35	11406	13667	1897	8771	2165	470	2731	5366
channel_495_read_30	30	10448	11364	5108	7750	2187	511	1427	4125
channel_253_read_40	40	6957	8680	3919	5451	1310	196	1919	3425
channel_332_read_30	30	1595	1936	4962	1233	316	46	387	749
channel_19_read_33	33	5214	6594	4096	4055	1012	147	1527	2686
channel_423_read_28	28	452	602	7373	374	75	3	153	231
channel_253_read_46	46	6698	8482	235	5263	1299	136	1920	3355
channel_506_read_64	64	4385	5475	2044	3334	868	183	1273	2324
channel_318_read_66	66	232	270	6256	176	51	5	43	99
channel_318_read_65	65	1635	2146	8991	1299	314	22	533	869
channel_284_read_26	26	571	739	2754	443	119	9	177	305
channel_284_read_21	21	1036	1339	5315	815	204	17	320	541
channel_285_read_8	8	2892	3742	2232	2344	504	44	894	1442
channel_318_read_60	60	3186	3781	52	2377	713	96	691	1500
channel_506_read_68	68	4385	5305	4676	3469	756	160	1080	1996
channel_285_read_0	0	4603	5868	201	3620	932	51	1316	2299
channel_318_read_68	68	4006	5026	2964	3083	849	74	1094	2017
channel_201_read_234	234	3494	4700	170	2847	579	68	1274	1921
channel_387_read_300	300	2093	2537	46	1585	465	43	487	995
channel_387_read_304	304	1758	2321	1706	1407	317	34	597	948
channel_201_read_233	233	2966	3986	1301	2397	516	53	1073	1642
channel_70_read_23	23	2102	2637	68	1691	380	31	566	977
channel_386_read_87	87	6933	8215	78	5181	1569	183	1465	3217
channel_386_read_80	80	1062	1322	3407	838	181	43	303	527
channel_386_read_82	82	3444	4109	3781	2620	687	137	802	1626
channel_386_read_83	83	1461	1857	259	1167	250	44	440	734
channel_373_read_93	93	3424	4272	7854	2649	662	113	961	1736
channel_471_read_148	148	4554	4787	27	3551	732	271	504	1507
channel_284_read_153	153	1443	1894	2987	1149	251	43	494	788
channel_284_read_150	150	6145	7858	3922	4925	1118	102	1815	3035
channel_284_read_151	151	3020	3952	1930	2441	520	59	991	1570
channel_471_read_143	143	8111	8346	59	5895	1639	577	812	3028
channel_471_read_142	142	2431	2572	81	1741	543	147	288	978
channel_471_read_140	140	704	922	4899	564	121	19	237	377
channel_489_read_212	212	2648	3041	82	1922	633	93	486	1212
channel_284_read_158	158	4162	5367	723	3329	764	69	1274	2107
channel_354_read_236	236	3208	4115	3839	2553	577	78	985	1640
channel_275_read_280	280	3213	4019	6682	2536	582	95	901	1578
channel_275_read_73	73	1590	2104	1847	1314	257	19	533	809
channel_323_read_109	109	3656	4495	6581	2808	755	93	932	1780
channel_230_read_124	124	236	280	1660	178	55	3	47	105
channel_380_read_3	3	3075	3773	5835	2329	671	75	773	1519
channel_61_read_53	53	414	499	5881	325	68	21	106	195
channel_373_read_95	95	1029	1224	51	802	195	32	227	454
channel_380_read_7	7	6140	7774	557	4841	1154	145	1779	3078
channel_380_read_6	6	10947	13004	20	8651	2063	233	2290	4586
channel_61_read_58	58	8762	10639	310	6638	1765	359	2236	4360
channel_463_read_96	96	9932	11004	59	7051	2413	468	1540	4421
channel_323_read_103	103	403	457	1316	297	87	19	73	179
channel_354_read_232	232	3777	3853	79	2904	583	290	366	1239
channel_323_read_105	105	6712	7715	35	5051	1448	213	1216	2877
channel_463_read_91	91	8836	10247	45	6245	2329	262	1673	4264
channel_388_read_59	59	9886	11963	95	7564	1940	382	2459	4781
channel_388_read_58	58	14369	17166	343	11127	2718	524	3321	6563
channel_482_read_13	13	6131	6900	49	4415	1454	262	1031	2747
channel_482_read_14	14	9325	9836	29	6468	2136	721	1232	4089
channel_482_read_15	15	2113	2241	78	1494	467	152	280	899
channel_482_read_16	16	4715	6210	1531	3829	838	48	1543	2429
channel_388_read_51	51	8966	10110	49	6800	1831	335	1479	3645
channel_388_read_53	53	4213	5226	1372	3291	806	116	1129	2051
channel_388_read_52	52	1876	2502	6901	1511	328	37	663	1028
channel_388_read_54	54	2968	3455	33	2216	600	152	639	1391
channel_388_read_57	57	9406	11420	16	7378	1743	285	2299	4327
channel_314_read_40	40	6991	7605	169	4964	1727	300	914	2941
channel_314_read_43	43	759	940	4277	584	154	21	202	377
channel_12_read_85	85	1810	2394	3825	1410	381	19	603	1003
channel_166_read_76	76	2130	2651	4369	1650	391	89	610	1090
channel_35_read_83	83	5122	6174	124	3850	1144	128	1180	2452
channel_35_read_85	85	2185	2718	591	1654	457	74	607	1138
channel_35_read_89	89	8396	10020	184	6069	2073	254	1878	4205
channel_183_read_167	167	3177	3914	3245	2459	628	90	827	1545
channel_39_read_79	79	5400	7010	3732	4336	986	78	1688	2752
channel_39_read_78	78	672	890	4813	530	129	13	231	373
channel_39_read_75	75	2343	2954	4927	1824	439	80	691	1210
channel_39_read_74	74	4598	5617	3995	3453	966	179	1198	2343
channel_39_read_76	76	6512	8215	1021	4988	1347	177	1880	3404
channel_255_read_66	66	3890	4810	9290	2885	876	129	1049	2054
channel_39_read_73	73	4252	5180	2176	3269	797	186	1114	2097
channel_39_read_72	72	2784	3469	5326	2094	591	99	784	1474
channel_259_read_12	12	3388	4014	4489	2515	741	132	758	1631
channel_510_read_96	96	4508	5962	47	3673	746	89	1543	2378
channel_510_read_97	97	5755	6915	61	4375	1171	209	1369	2749
channel_472_read_230	230	948	1245	3141	749	173	26	323	522
channel_472_read_231	231	1691	1723	27	1148	424	119	151	694
channel_472_read_232	232	1821	2188	134	1385	379	57	424	860
channel_510_read_98	98	6626	7835	3415	4810	1574	242	1451	3267
channel_472_read_239	239	2990	3525	309	2193	690	107	642	1439
channel_452_read_16	16	1114	1426	245	879	205	30	342	577
channel_55_read_205	205	2010	1955	114	1343	448	219	164	831
channel_393_read_83	83	4581	5844	1204	3554	929	98	1361	2388
channel_393_read_80	80	3158	3483	5624	2192	749	217	542	1508
channel_55_read_200	200	2264	2742	2558	1762	422	80	558	1060
channel_55_read_203	203	1933	2426	4061	1499	387	47	540	974
channel_393_read_89	89	5795	6300	6138	4082	1396	317	822	2535
channel_55_read_209	209	4808	5725	271	3414	1252	142	1059	2453
channel_298_read_96	96	12656	16145	2611	9655	2829	172	3661	6662
channel_55_read_140	140	3502	4383	3207	2694	706	102	983	1791
channel_298_read_94	94	2714	3558	4825	2150	519	45	889	1453
channel_490_read_79	79	289	354	3185	230	51	8	73	132
channel_55_read_148	148	1397	1801	748	1102	285	10	414	709
channel_55_read_149	149	862	1126	5025	670	184	8	272	464
channel_298_read_98	98	2192	2939	7953	1762	404	26	773	1203
channel_338_read_163	163	2833	3772	4046	2252	533	48	987	1568
channel_51_read_60	60	5500	6166	109	3831	1434	235	901	2570
channel_51_read_61	61	3061	3785	4200	2359	612	90	814	1516
channel_51_read_64	64	5818	5964	4572	3890	1481	447	593	2521
channel_292_read_162	162	3866	5105	3072	3077	727	62	1301	2090
channel_19_read_39	39	2489	3244	7387	1939	506	44	799	1349
channel_206_read_8	8	7323	8050	59	5257	1598	468	1195	3261
channel_338_read_160	160	2163	2835	1539	1739	391	33	705	1129
channel_404_read_59	59	7161	7730	315	4949	1807	405	974	3186
channel_404_read_56	56	351	421	1733	272	72	7	77	156
channel_404_read_55	55	4817	5880	958	3644	1040	133	1196	2369
channel_404_read_50	50	1573	2035	1924	1248	279	46	508	833
channel_404_read_51	51	2299	2971	1700	1834	417	48	720	1185
channel_183_read_219	219	2190	2884	1950	1744	400	46	740	1186
channel_183_read_214	214	2540	3434	3346	2053	446	41	935	1422
channel_183_read_216	216	7699	9277	1561	5898	1527	274	1852	3653
channel_183_read_211	211	1867	2486	2102	1504	329	34	653	1016
channel_183_read_210	210	7391	8867	911	5708	1524	159	1635	3318
channel_183_read_213	213	357	462	273	302	47	8	113	168
channel_183_read_212	212	939	1137	4185	712	195	32	230	457
channel_183_read_130	130	11860	12781	2282	8464	2639	757	1678	5074
channel_292_read_223	223	1160	1538	2254	932	209	19	397	625
channel_183_read_132	132	4100	5180	4673	3125	878	97	1177	2152
channel_500_read_19	19	2181	2592	243	1656	456	69	480	1005
channel_183_read_136	136	363	448	4375	278	81	4	89	174
channel_183_read_137	137	1482	1901	1884	1131	322	29	448	799
channel_183_read_138	138	3356	4511	3809	2683	629	44	1199	1872
channel_183_read_139	139	2027	2568	5290	1545	430	52	593	1075
channel_229_read_4	4	6506	7387	77	4734	1497	275	1156	2928
channel_104_read_61	61	1341	1770	7633	1066	258	17	446	721
channel_104_read_66	66	1983	2547	1030	1566	373	44	608	1025
channel_104_read_65	65	2378	3095	465	1869	465	44	761	1270
channel_229_read_31	31	2758	3576	6584	2168	536	54	872	1462
channel_390_read_114	114	12380	12852	79	9230	2280	870	1342	4492
channel_229_read_33	33	7069	7479	2129	5357	1289	423	833	2545
channel_229_read_32	32	5632	6179	215	4027	1333	272	819	2424
channel_229_read_35	35	11424	13982	24039	8913	2174	337	2895	5406
channel_229_read_34	34	1729	2066	105	1290	359	80	417	856
channel_229_read_37	37	9194	11068	82	7270	1628	296	2170	4094
channel_379_read_138	138	1640	2011	3882	1197	399	44	415	858
channel_387_read_34	34	3445	4519	256	2805	579	61	1135	1775
channel_387_read_35	35	5645	7294	54	4582	963	100	1749	2812
channel_258_read_48	48	4136	5100	344	3250	756	130	1094	1980
channel_279_read_87	87	1162	1437	7121	876	234	52	327	613
channel_387_read_33	33	8180	10348	308	6514	1501	165	2333	3999
channel_258_read_44	44	3358	4445	7637	2718	566	74	1161	1801
channel_258_read_45	45	6628	6894	22	4856	1323	449	715	2487
channel_258_read_46	46	2201	2870	4222	1782	369	50	719	1138
channel_258_read_47	47	3259	3778	227	2476	646	137	656	1439
channel_258_read_40	40	6879	7766	584	5149	1489	241	1128	2858
channel_292_read_229	229	6856	8446	476	5434	1234	188	1778	3200
channel_292_read_228	228	3408	4283	2995	2722	621	65	940	1626
channel_38_read_13	13	1585	2048	46	1270	299	16	479	794
channel_327_read_19	19	8996	10767	55	6998	1786	212	1983	3981
