query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_485_read_37	37	4933	5423	84	3775	923	235	725	1883
channel_15_read_72	72	12683	13771	338	9081	2817	785	1873	5475
channel_485_read_33	33	12303	14083	232	8744	2969	590	2370	5929
channel_485_read_38	38	10975	11865	1604	7881	2481	613	1503	4597
channel_15_read_79	79	5040	5586	48	3726	1070	244	790	2104
channel_402_read_69	69	6576	7050	42	4955	1233	388	862	2483
channel_402_read_68	68	625	695	180	481	119	25	95	239
channel_74_read_113	113	14381	15507	79	11448	2202	731	1857	4790
channel_133_read_101	101	9091	9677	111	6847	1685	559	1145	3389
channel_402_read_60	60	3838	4002	167	2826	737	275	439	1451
channel_402_read_63	63	5454	5728	74	4257	851	346	620	1817
channel_402_read_67	67	2178	2303	59	1705	352	121	246	719
channel_74_read_117	117	9572	10208	99	7286	1724	562	1198	3484
channel_252_read_115	115	2034	2057	61	1506	347	181	204	732
channel_252_read_119	119	316	311	60	244	35	37	32	104
channel_406_read_95	95	6793	7879	60	5098	1362	333	1419	3114
channel_300_read_131	131	808	935	214	592	187	29	156	372
channel_385_read_46	46	10670	11600	84	8179	1936	555	1485	3976
channel_385_read_44	44	662	786	1583	529	125	8	132	265
channel_385_read_42	42	11051	11893	106	8473	1945	633	1475	4053
channel_385_read_41	41	1250	1384	11	967	235	48	182	465
channel_385_read_40	40	1439	1426	93	1103	193	143	130	466
channel_385_read_49	49	2249	2436	61	1671	497	81	268	846
channel_512_read_87	87	3058	3616	1173	2382	550	126	684	1360
channel_512_read_86	86	6568	7229	172	4783	1501	284	945	2730
channel_512_read_81	81	8059	8532	87	6060	1483	516	989	2988
channel_258_read_101	101	4775	5434	111	3761	840	174	833	1847
channel_258_read_102	102	4157	4502	211	3226	706	225	570	1501
channel_149_read_28	28	8937	9436	43	6700	1715	522	1021	3258
channel_500_read_126	126	881	923	10	641	165	75	117	357
channel_149_read_26	26	8777	9196	107	6655	1572	550	969	3091
channel_149_read_25	25	4504	4849	47	3396	867	241	586	1694
channel_149_read_24	24	3049	3232	108	2311	568	170	353	1091
channel_149_read_23	23	6168	6368	57	4703	1024	441	641	2106
channel_258_read_109	109	14173	16289	8793	11418	2242	513	2629	5384
channel_149_read_21	21	6002	6409	44	4593	1056	353	760	2169
channel_149_read_20	20	7733	8127	84	5776	1482	475	869	2826
channel_120_read_21	21	8819	9656	96	6642	1751	426	1263	3440
channel_449_read_20	20	458	468	217	341	76	41	51	168
channel_160_read_128	128	2647	2800	57	2033	449	165	318	932
channel_449_read_27	27	9565	10620	56	7386	1779	400	1455	3634
channel_160_read_125	125	8406	8725	97	6161	1658	587	906	3151
channel_339_read_17	17	2171	2710	1903	1766	362	43	582	987
channel_413_read_34	34	7696	8373	3308	6037	1251	408	1085	2744
channel_443_read_47	47	605	657	819	432	144	29	81	254
channel_492_read_42	42	9661	11715	1897	7253	2106	302	2356	4764
channel_45_read_39	39	15086	14544	81	10162	3072	1852	1310	6234
channel_45_read_35	35	9523	8995	2227	6227	2092	1204	676	3972
channel_45_read_30	30	7994	8342	43	5790	1647	557	905	3109
channel_45_read_31	31	462	469	103	332	98	32	39	169
channel_123_read_60	60	4513	4863	64	3516	746	251	601	1598
channel_315_read_1	1	9767	10758	45	7568	1743	456	1447	3646
channel_443_read_44	44	8498	10007	159	6564	1602	332	1841	3775
channel_469_read_96	96	6422	6419	66	4949	920	553	550	2023
channel_5_read_48	48	9207	9694	58	7070	1581	556	1043	3180
channel_5_read_43	43	5428	5460	8	3720	1242	466	498	2206
channel_5_read_40	40	3552	3851	12	2702	665	185	484	1334
channel_5_read_41	41	1346	1529	248	946	354	46	229	629
channel_204_read_105	105	9368	8487	130	6126	1822	1420	539	3781
channel_340_read_61	61	1913	1957	41	1409	379	125	169	673
channel_340_read_62	62	380	395	214	294	65	21	36	122
channel_204_read_106	106	4644	5100	478	3449	970	225	681	1876
channel_47_read_107	107	1507	1617	176	1037	370	100	210	680
channel_204_read_103	103	7031	7511	89	5394	1257	380	860	2497
channel_340_read_68	68	3665	4058	9	2868	662	135	528	1325
channel_204_read_109	109	825	872	261	590	166	69	116	351
channel_204_read_108	108	1924	2401	2640	1532	356	36	513	905
channel_358_read_109	109	7170	8150	118	5524	1342	304	1284	2930
channel_358_read_104	104	10337	11201	709	8044	1752	541	1405	3698
channel_216_read_21	21	4665	5017	50	3637	803	225	577	1605
channel_216_read_26	26	5579	5899	66	4111	1121	347	667	2135
channel_150_read_124	124	5117	5608	171	3576	1266	275	766	2307
channel_464_read_22	22	10824	11851	36	8230	2024	570	1597	4191
channel_464_read_25	25	7394	8015	12	5819	1195	380	1001	2576
channel_464_read_24	24	645	777	121	480	132	33	165	330
channel_464_read_27	27	8074	8827	119	5777	1801	496	1249	3546
channel_464_read_28	28	3415	3618	93	2651	565	199	402	1166
channel_401_read_90	90	7933	7732	93	5333	1673	927	726	3326
channel_246_read_49	49	3125	3306	5	2272	653	200	381	1234
channel_501_read_15	15	1779	2009	67	1357	348	74	304	726
channel_501_read_12	12	7434	8489	98	5858	1281	295	1350	2926
channel_271_read_173	173	1210	1449	1580	873	290	47	286	623
channel_246_read_41	41	9939	10628	40	7731	1658	550	1239	3447
channel_246_read_40	40	4690	5120	146	3630	868	192	622	1682
channel_246_read_42	42	5922	6939	2856	4291	1447	184	1201	2832
channel_246_read_44	44	2765	3200	4101	2127	548	90	525	1163
channel_246_read_47	47	1539	1652	58	1183	277	79	192	548
channel_501_read_19	19	5884	6406	112	4637	970	277	799	2046
channel_371_read_176	176	9355	8911	160	6226	2004	1125	681	3810
channel_28_read_48	48	2640	2765	82	1788	678	174	299	1151
channel_28_read_49	49	678	665	2	495	120	63	50	233
channel_28_read_47	47	5819	6928	602	4331	1247	241	1350	2838
channel_28_read_45	45	6466	6908	1708	4847	1227	392	834	2453
channel_151_read_42	42	6866	7137	92	5024	1232	610	881	2723
channel_35_read_0	0	2375	2423	74	1736	462	177	225	864
channel_326_read_33	33	12222	13273	42	9408	2155	659	1710	4524
channel_24_read_6	6	6700	7295	61	5153	1205	342	937	2484
channel_24_read_0	0	5532	6001	79	4223	1005	304	773	2082
channel_24_read_2	2	4301	4680	1551	3327	782	192	571	1545
channel_413_read_135	135	4923	5558	119	3761	941	221	856	2018
channel_366_read_164	164	9281	10014	67	7136	1626	519	1252	3397
channel_366_read_165	165	7398	7794	1378	5656	1305	437	833	2575
channel_366_read_166	166	10619	11445	5	7743	2275	601	1427	4303
channel_366_read_160	160	3735	4502	2080	2892	751	92	859	1702
channel_194_read_36	36	7299	7784	37	5588	1295	416	901	2612
channel_194_read_37	37	2207	2441	74	1701	414	92	326	832
channel_5_read_207	207	19618	22092	53	14827	3743	1048	3522	8313
channel_194_read_35	35	2970	3149	49	2263	548	159	338	1045
channel_194_read_32	32	787	917	151	570	188	29	159	376
channel_194_read_31	31	2448	2650	781	1931	403	114	316	833
channel_321_read_271	271	1093	1143	86	829	190	74	124	388
channel_321_read_270	270	8411	9089	50	6216	1693	502	1180	3375
channel_489_read_29	29	3496	3802	51	2558	740	198	504	1442
channel_321_read_274	274	2583	2861	74	1950	522	111	389	1022
channel_321_read_277	277	13447	14456	50	10223	2445	779	1788	5012
channel_194_read_39	39	2927	2971	103	2199	494	234	278	1006
channel_227_read_4	4	3808	4134	48	3040	604	164	490	1258
channel_322_read_46	46	3043	3236	360	2329	514	200	393	1107
channel_184_read_192	192	9028	9924	30	7200	1371	457	1353	3181
channel_322_read_45	45	2117	2326	56	1641	385	91	300	776
channel_322_read_43	43	1042	1090	48	810	165	67	115	347
channel_184_read_194	194	4789	5914	2384	3754	869	166	1291	2326
channel_322_read_48	48	1388	1527	75	1086	250	52	191	493
channel_80_read_34	34	8699	9195	40	6629	1565	505	1001	3071
channel_97_read_97	97	7473	7780	54	5737	1228	508	815	2551
channel_97_read_94	94	591	756	5815	480	98	13	178	289
channel_209_read_180	180	1078	1499	14050	891	172	15	436	623
channel_257_read_68	68	1034	1211	40	813	178	43	220	441
channel_495_read_36	36	1485	1625	53	1141	278	66	206	550
channel_495_read_37	37	2726	2841	126	2042	498	186	301	985
channel_253_read_40	40	7698	7952	140	5671	1492	535	789	2816
channel_284_read_24	24	5659	6857	67	4369	1123	167	1365	2655
channel_189_read_174	174	6075	7163	356	4497	1380	198	1286	2864
channel_253_read_44	44	8536	9993	159	6495	1665	376	1833	3874
channel_284_read_28	28	9111	11643	119	7327	1598	186	2718	4502
channel_410_read_72	72	1997	2193	330	1566	329	102	298	729
channel_410_read_71	71	683	746	82	518	134	31	94	259
channel_269_read_108	108	1907	1973	48	1402	386	119	185	690
channel_410_read_75	75	4949	5333	31	3834	870	245	629	1744
channel_291_read_173	173	6882	8245	1521	5504	1212	166	1529	2907
channel_498_read_119	119	2282	2337	70	1649	451	182	237	870
channel_269_read_100	100	2959	3158	84	2289	480	190	389	1059
channel_269_read_101	101	4829	5437	213	3583	999	247	855	2101
channel_423_read_56	56	5949	6483	60	4510	1137	302	836	2275
channel_123_read_10	10	7133	7812	49	5398	1336	399	1078	2813
channel_291_read_171	171	4176	4369	55	3093	811	272	465	1548
channel_123_read_16	16	8858	9792	1244	7044	1375	439	1373	3187
channel_123_read_17	17	6786	7233	38	5247	1178	361	808	2347
channel_123_read_14	14	529	659	5822	452	68	9	139	216
channel_123_read_15	15	3677	4368	1410	2605	941	131	822	1894
channel_407_read_19	19	7804	8727	160	5567	1911	326	1249	3486
channel_123_read_18	18	726	769	80	527	153	46	89	288
channel_423_read_58	58	4219	4556	53	3295	713	211	548	1472
channel_33_read_6	6	2869	2783	112	1881	674	314	228	1216
channel_33_read_1	1	5297	5679	80	4173	835	289	671	1795
channel_33_read_0	0	2210	2488	92	1671	437	102	380	919
channel_33_read_3	3	10586	11574	57	8317	1707	562	1550	3819
channel_33_read_9	9	7787	8509	67	5979	1424	384	1106	2914
channel_209_read_118	118	4374	4655	132	3087	916	371	652	1939
channel_449_read_160	160	1218	1307	44	941	205	72	161	438
channel_20_read_33	33	10536	10991	222	7959	1864	713	1168	3745
channel_20_read_31	31	532	512	53	375	106	51	31	188
channel_20_read_30	30	2433	2539	96	1780	488	165	271	924
channel_20_read_36	36	10725	11045	103	7953	1978	794	1114	3886
channel_20_read_39	39	7795	8456	73	5941	1453	401	1062	2916
channel_388_read_58	58	810	943	54	641	145	24	157	326
channel_412_read_120	120	8334	8232	408	5265	2179	890	788	3857
channel_388_read_53	53	4399	4818	43	3459	745	195	614	1554
channel_388_read_54	54	8459	8920	48	6487	1467	505	966	2938
channel_388_read_57	57	9524	9877	78	6986	1886	652	1005	3543
channel_388_read_56	56	3714	3819	159	2841	596	277	382	1255
channel_106_read_19	19	412	413	72	308	72	32	33	137
channel_106_read_18	18	182	185	64	142	28	12	15	55
channel_74_read_40	40	5297	5665	63	4025	971	301	669	1941
channel_106_read_10	10	8039	7873	4636	5485	1666	888	722	3276
channel_106_read_13	13	189	203	23	163	18	8	22	48
channel_307_read_22	22	13281	14938	236	10019	2640	622	2279	5541
channel_307_read_20	20	1833	2081	155	1376	370	87	335	792
channel_74_read_42	42	3614	3863	47	2738	666	210	459	1335
channel_371_read_79	79	10304	10705	50	7874	1731	699	1100	3530
channel_371_read_78	78	1327	1391	26	952	282	93	157	532
channel_371_read_76	76	1049	1155	86	807	195	47	153	395
channel_510_read_97	97	12120	12838	35	9042	2327	751	1469	4547
channel_510_read_99	99	1890	1953	62	1415	345	130	193	668
channel_458_read_152	152	3055	3279	156	2313	572	170	394	1136
channel_269_read_80	80	792	904	385	585	177	30	142	349
channel_269_read_82	82	1941	2042	71	1459	364	118	219	701
channel_269_read_84	84	5360	5728	261	4081	1002	277	645	1924
channel_269_read_85	85	6317	6094	44	4357	1257	703	480	2440
channel_269_read_86	86	1460	1661	444	1135	252	73	274	599
channel_269_read_87	87	4719	4945	77	3547	843	329	555	1727
channel_393_read_82	82	1796	1881	34	1403	284	109	194	587
channel_393_read_87	87	6672	6976	3991	4333	1823	516	820	3159
channel_393_read_84	84	5607	6198	775	4235	1090	282	873	2245
channel_261_read_31	31	5805	6565	3323	4551	1006	248	1008	2262
channel_393_read_88	88	2855	2957	70	2052	570	233	335	1138
channel_393_read_89	89	6060	6344	46	4483	1124	453	737	2314
channel_234_read_22	22	1479	1647	776	1023	377	79	247	703
channel_262_read_8	8	2371	2508	101	1816	414	141	278	833
channel_233_read_55	55	3644	3792	2340	2764	635	245	393	1273
channel_234_read_28	28	1922	2103	56	1485	348	89	270	707
channel_262_read_0	0	2983	3022	52	2245	505	233	272	1010
channel_262_read_1	1	6944	7220	43	5037	1480	427	703	2610
channel_51_read_68	68	6854	7146	68	5152	1249	453	745	2447
channel_51_read_69	69	8112	7520	156	5318	1698	1096	504	3298
channel_233_read_48	48	666	693	35	504	117	45	72	234
channel_51_read_61	61	7522	8339	48	5784	1424	314	1131	2869
channel_159_read_66	66	6970	7834	115	5070	1560	340	1204	3104
channel_51_read_63	63	4551	5090	2508	3481	900	170	709	1779
channel_51_read_64	64	5184	5435	79	3840	1021	323	574	1918
channel_51_read_65	65	7013	7662	60	5401	1253	359	1008	2620
channel_159_read_62	62	2164	2593	38	1614	493	57	486	1036
channel_233_read_42	42	6515	7437	1083	4980	1309	226	1148	2683
channel_404_read_56	56	3545	3892	100	2672	718	155	502	1375
channel_404_read_57	57	11622	12271	45	8820	2105	697	1346	4148
channel_15_read_2	2	138	161	37	114	23	1	24	48
channel_404_read_51	51	2184	2235	75	1482	533	169	220	922
channel_388_read_67	67	8272	10143	4902	6693	1413	166	2037	3616
channel_340_read_218	218	6435	7208	104	4782	1319	334	1107	2760
channel_340_read_219	219	13783	15608	152	10715	2517	551	2376	5444
channel_340_read_216	216	4593	5032	76	3560	819	214	653	1686
channel_340_read_215	215	8453	9901	2927	6806	1371	276	1724	3371
channel_340_read_212	212	5397	5726	48	4051	999	347	676	2022
channel_340_read_211	211	9885	10515	45	7566	1725	594	1224	3543
channel_8_read_54	54	7124	8233	1691	5123	1747	254	1363	3364
channel_8_read_55	55	2852	2983	113	2140	512	200	331	1043
channel_8_read_56	56	6638	7164	66	5055	1229	354	880	2463
channel_8_read_51	51	2088	2749	4814	1699	351	38	699	1088
channel_8_read_53	53	5625	6063	689	4366	962	297	735	1994
channel_450_read_50	50	6137	6453	43	4367	1379	391	707	2477
channel_8_read_58	58	6203	7187	3976	4349	1571	283	1267	3121
channel_45_read_8	8	6202	6745	51	4521	1372	309	852	2533
channel_45_read_9	9	7517	8291	62	5771	1421	325	1099	2845
channel_273_read_69	69	5758	6393	139	4174	1253	331	966	2550
channel_273_read_68	68	3802	4370	210	2706	921	175	743	1839
channel_45_read_0	0	6791	7202	2629	5129	1262	400	811	2473
channel_229_read_3	3	3912	4235	60	3120	589	203	526	1318
channel_273_read_65	65	5725	5616	128	4262	856	607	498	1961
channel_45_read_3	3	9589	10190	22	7320	1717	552	1153	3422
channel_273_read_63	63	172	189	126	151	17	4	21	42
channel_45_read_6	6	8286	8913	41	6300	1513	473	1100	3086
channel_45_read_7	7	4304	4110	98	2820	959	525	331	1815
channel_394_read_81	81	9905	10607	91	7239	1983	683	1385	4051
channel_51_read_137	137	7908	7257	142	4858	1967	1083	432	3482
channel_32_read_78	78	7666	7964	50	5642	1466	558	856	2880
channel_394_read_87	87	5934	6673	197	4676	1009	249	988	2246
channel_366_read_17	17	5988	6671	302	4760	1001	227	910	2138
channel_387_read_34	34	2525	2674	46	1872	496	157	306	959
channel_387_read_35	35	1092	1162	111	856	182	54	124	360
channel_258_read_48	48	13349	13978	28	9782	2740	827	1456	5023
channel_258_read_47	47	4323	5414	150	3286	904	133	1224	2261
channel_387_read_39	39	7660	7523	90	5278	1590	792	655	3037
channel_258_read_42	42	9436	10014	158	6900	1871	665	1243	3779
channel_375_read_41	41	3300	4049	5591	2554	668	78	827	1573
channel_291_read_55	55	1463	1462	78	1082	250	131	130	511
channel_178_read_79	79	742	794	3533	504	195	43	95	333
channel_106_read_23	23	647	693	548	506	101	40	86	227
channel_178_read_76	76	2734	2775	69	2030	480	224	265	969
channel_417_read_9	9	6784	7637	59	5440	1094	250	1103	2447
channel_306_read_103	103	6783	7107	68	4693	1664	426	750	2840
channel_307_read_53	53	166	213	4217	147	17	2	49	68
channel_417_read_0	0	2656	2882	45	2113	419	124	350	893
channel_417_read_4	4	549	576	121	433	85	31	58	174
channel_40_read_5	5	274	318	12	218	49	7	51	107
channel_105_read_16	16	5833	6923	61	4393	1216	224	1314	2754
channel_105_read_14	14	8129	9154	138	5989	1746	394	1419	3559
channel_52_read_59	59	5915	6575	3113	4455	1169	291	951	2411
channel_105_read_12	12	3616	3866	56	2633	728	255	505	1488
channel_40_read_33	33	3903	4175	47	2935	739	229	501	1469
channel_106_read_28	28	2508	2969	726	1853	556	99	560	1215
channel_52_read_51	51	2197	2709	6575	1596	521	80	592	1193
channel_52_read_56	56	9318	10320	588	6690	2184	444	1446	4074
channel_52_read_54	54	4807	5548	623	3515	1090	202	943	2235
channel_52_read_55	55	9755	11286	23	6966	2406	383	1914	4703
channel_465_read_51	51	7658	8219	113	5865	1277	516	1077	2870
channel_465_read_55	55	3799	4399	48	2853	790	156	756	1702
channel_359_read_115	115	4593	5145	249	3511	898	184	736	1818
channel_366_read_13	13	3694	3900	53	2765	698	231	437	1366
channel_133_read_106	106	10744	11393	47	7873	2219	652	1301	4172
channel_271_read_73	73	7283	8354	2300	5631	1305	347	1418	3070
channel_176_read_89	89	353	374	21	270	66	17	38	121
channel_176_read_86	86	3924	4389	747	2718	989	217	682	1888
channel_271_read_79	79	1688	1781	11	1253	331	104	197	632
channel_210_read_60	60	3015	3193	91	2336	458	221	399	1078
channel_176_read_81	81	1852	1901	82	1380	343	129	178	650
channel_176_read_80	80	5791	6051	52	4333	1050	408	668	2126
channel_78_read_33	33	538	647	684	437	95	6	115	216
channel_277_read_70	70	340	335	29	246	64	30	25	119
channel_277_read_71	71	3552	4072	87	2730	672	150	670	1492
channel_347_read_117	117	9217	9485	370	6389	2028	800	1068	3896
channel_347_read_110	110	3824	4310	67	2864	772	188	674	1634
channel_277_read_76	76	2330	2724	4476	1693	524	113	507	1144
channel_462_read_19	19	4514	4649	77	3430	778	306	441	1525
channel_462_read_17	17	5614	6252	1626	4061	1327	226	864	2417
channel_462_read_14	14	4958	5317	66	3784	893	281	640	1814
channel_462_read_13	13	5840	6344	251	4449	1122	269	773	2164
channel_186_read_71	71	5308	6580	154	3956	1199	153	1425	2777
channel_186_read_70	70	10202	10863	52	7896	1777	529	1190	3496
channel_186_read_77	77	357	378	57	275	63	19	40	122
channel_186_read_75	75	6107	6514	145	4623	1145	339	746	2230
channel_186_read_79	79	10417	13105	685	8314	1894	209	2897	5000
channel_186_read_78	78	4489	6096	4040	3770	660	59	1666	2385
channel_200_read_6	6	391	421	40	318	47	26	56	129
channel_321_read_130	130	9998	10651	62	7687	1660	651	1304	3615
channel_355_read_21	21	4970	5738	88	3855	861	254	1022	2137
channel_321_read_136	136	1531	1951	5781	1189	291	51	471	813
channel_355_read_25	25	9895	8884	386	6022	2345	1528	517	4390
channel_116_read_8	8	6711	7288	109	5267	1119	325	902	2346
channel_45_read_223	223	3899	3404	1115	2396	841	662	167	1670
channel_7_read_37	37	6042	6426	51	4577	1082	383	767	2232
channel_45_read_226	226	6346	7622	2726	4508	1621	217	1493	3331
channel_7_read_30	30	7561	8140	59	5640	1531	390	969	2890
channel_45_read_224	224	8154	9131	1308	5618	2128	408	1385	3921
channel_71_read_2	2	1827	2006	92	1368	367	92	271	730
channel_459_read_21	21	5862	6548	4689	4529	1064	269	955	2288
channel_409_read_30	30	6237	6680	69	4504	1394	339	782	2515
channel_409_read_33	33	5139	5430	324	3465	1333	341	632	2306
channel_422_read_8	8	2179	2340	49	1656	397	126	287	810
channel_422_read_9	9	1309	1460	55	1015	240	54	205	499
channel_279_read_1	1	8366	8942	42	6534	1396	436	1012	2844
channel_422_read_0	0	6163	7424	4896	4691	1283	189	1450	2922
channel_85_read_5	5	6938	7465	80	5329	1262	347	874	2483
channel_85_read_6	6	8525	9416	25	6524	1590	411	1302	3303
channel_85_read_7	7	1777	1925	50	1401	293	83	231	607
channel_413_read_12	12	2665	2882	66	1975	519	171	388	1078
channel_413_read_13	13	3459	3388	130	2301	796	362	291	1449
channel_422_read_6	6	6877	8070	6974	5311	1357	209	1402	2968
channel_413_read_11	11	7565	8307	106	5502	1668	395	1137	3200
channel_367_read_6	6	2211	2352	101	1779	340	92	233	665
channel_367_read_5	5	1547	1725	81	1238	262	47	225	534
channel_367_read_1	1	766	830	89	578	153	35	99	287
channel_394_read_210	210	650	734	41	526	103	21	105	229
channel_266_read_25	25	7848	8254	127	5988	1347	513	919	2779
channel_266_read_24	24	7507	8193	6695	5933	1256	318	1004	2578
channel_266_read_27	27	4096	4426	42	3122	748	226	556	1530
channel_266_read_26	26	9726	10251	59	7393	1776	557	1082	3415
channel_266_read_21	21	255	254	154	195	36	24	23	83
channel_76_read_49	49	3961	4317	54	3050	731	180	536	1447
channel_266_read_23	23	9009	9720	70	6852	1666	491	1202	3359
channel_266_read_22	22	3440	3649	59	2625	630	185	394	1209
channel_494_read_47	47	4055	4908	3631	3163	773	119	972	1864
channel_494_read_44	44	10390	10995	268	7385	2411	594	1199	4204
channel_494_read_45	45	5020	5393	56	3831	885	304	677	1866
channel_266_read_29	29	5715	6050	62	4372	1010	333	668	2011
channel_494_read_43	43	5261	5648	57	4021	961	279	666	1906
channel_51_read_219	219	2748	3275	2606	2051	570	127	654	1351
channel_458_read_147	147	4009	4503	45	2946	848	215	709	1772
channel_204_read_70	70	8806	9618	57	6824	1555	427	1239	3221
channel_459_read_24	24	3356	3956	3303	2696	569	91	691	1351
channel_76_read_40	40	8097	8645	32	6376	1264	457	1005	2726
channel_7_read_65	65	1351	1671	2070	1087	223	41	361	625
channel_485_read_57	57	5728	6275	236	4483	968	277	824	2069
channel_485_read_50	50	7931	8861	65	5931	1572	428	1358	3358
channel_370_read_21	21	3024	3271	2973	2159	674	191	438	1303
channel_308_read_59	59	7215	7493	66	5464	1293	458	736	2487
channel_370_read_28	28	350	434	183	285	61	4	88	153
channel_473_read_9	9	9059	9930	96	6909	1718	432	1303	3453
channel_167_read_42	42	702	854	11812	526	156	20	172	348
channel_167_read_44	44	7918	9094	1006	5437	2082	399	1575	4056
channel_148_read_7	7	6725	7211	59	5192	1202	331	817	2350
channel_268_read_172	172	4195	4622	43	3186	791	218	645	1654
channel_268_read_171	171	6885	7707	9	5125	1433	327	1149	2909
channel_170_read_8	8	8098	8656	84	6222	1430	446	1004	2880
channel_170_read_9	9	6775	7289	88	5263	1168	344	858	2370
channel_385_read_68	68	2236	2553	251	1749	399	88	405	892
channel_385_read_60	60	10161	10779	103	7369	2096	696	1314	4106
channel_385_read_63	63	6923	7463	55	5281	1272	370	910	2552
channel_214_read_25	25	1880	2050	46	1445	339	96	266	701
channel_385_read_64	64	5653	6111	63	4178	1169	306	764	2239
channel_385_read_67	67	8411	8317	86	5997	1631	783	689	3103
channel_368_read_12	12	11605	12233	125	8900	2003	702	1330	4035
channel_45_read_56	56	6729	6730	62	4804	1321	604	605	2530
channel_258_read_120	120	3706	4337	1837	2939	653	114	745	1512
channel_269_read_98	98	4501	4504	45	3137	882	482	485	1849
channel_368_read_11	11	7548	8113	74	5781	1398	369	934	2701
channel_258_read_125	125	5233	5605	57	3912	943	378	750	2071
channel_45_read_58	58	4933	5833	4192	3621	1143	169	1069	2381
channel_45_read_59	59	11191	11717	48	8166	2354	671	1197	4222
channel_160_read_109	109	1563	1659	323	1104	358	101	197	656
channel_449_read_41	41	7952	8922	56	6133	1483	336	1306	3125
channel_160_read_100	100	7825	8569	167	6031	1451	343	1087	2881
channel_160_read_101	101	1521	1811	665	1107	348	66	356	770
channel_160_read_107	107	15750	16527	9149	11576	3081	1093	1870	6044
channel_160_read_104	104	11162	11617	159	8380	1977	805	1260	4042
channel_160_read_105	105	1344	1305	44	919	284	141	102	527
channel_220_read_52	52	4511	5205	1185	3462	908	141	835	1884
channel_220_read_50	50	717	791	510	542	140	35	109	284
channel_220_read_57	57	2074	2353	84	1564	436	74	353	863
channel_220_read_54	54	3030	3227	61	2211	634	185	382	1201
