query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_186_read_58	58	8273	8778	16	6809	1088	376	881	2345
channel_98_read_27	27	9440	10186	8	7890	1193	357	1103	2653
channel_355_read_44	44	1561	1596	10	1208	255	98	133	486
channel_321_read_159	159	6341	6693	44	5033	964	344	696	2004
channel_355_read_41	41	5411	5517	3	4675	503	233	339	1075
channel_321_read_154	154	1203	1469	8640	877	283	43	309	635
channel_321_read_155	155	11569	11972	23	10219	856	494	897	2247
channel_371_read_143	143	8759	9231	47	7436	946	377	849	2172
channel_99_read_64	64	7438	8482	19	6264	975	199	1243	2417
channel_254_read_88	88	7312	9230	67	6011	1172	129	2047	3348
channel_47_read_3	3	7150	7207	19	5930	785	435	492	1712
channel_224_read_30	30	1732	1674	19	1330	247	155	97	499
channel_224_read_31	31	3683	3763	26	2955	483	245	325	1053
channel_224_read_37	37	9985	10256	11	8535	940	510	781	2231
channel_74_read_8	8	5448	5845	313	4617	615	216	613	1444
channel_7_read_13	13	1176	1194	4	1023	93	60	78	231
channel_7_read_10	10	1258	1219	12	1040	126	92	53	271
channel_47_read_5	5	10152	10141	3	8595	969	588	577	2134
channel_76_read_8	8	3930	4187	1451	2686	958	286	543	1787
channel_76_read_9	9	2982	3168	21	2420	396	166	352	914
channel_107_read_17	17	9234	11085	187	7787	1233	214	2065	3512
channel_204_read_2	2	2096	2037	13	1766	170	160	101	431
channel_204_read_3	3	3076	3086	65	2499	369	208	218	795
channel_204_read_0	0	3408	3429	41	2888	337	183	204	724
channel_204_read_1	1	3947	3830	16	3334	320	293	176	789
channel_369_read_6	6	1132	1118	14	988	76	68	54	198
channel_204_read_4	4	6014	5907	47	5017	586	411	304	1301
channel_1_read_6	6	3167	3326	82	2519	503	145	304	952
channel_488_read_53	53	3474	3455	1815	2208	915	351	332	1598
channel_99_read_9	9	783	809	6	706	48	29	55	132
channel_99_read_5	5	7132	7221	11	6425	413	294	383	1090
channel_99_read_7	7	5234	5237	15	4678	299	257	260	816
channel_99_read_3	3	1202	1195	160	1033	102	67	60	229
channel_281_read_15	15	5503	5429	11	4531	591	381	307	1279
channel_485_read_73	73	239	316	7194	203	30	6	83	119
channel_242_read_150	150	1220	1403	100	974	191	55	238	484
channel_242_read_153	153	6809	8253	121	5314	1292	203	1647	3142
channel_262_read_168	168	5947	6475	8	5186	579	182	710	1471
channel_389_read_6	6	1617	1585	44	1372	146	99	67	312
channel_18_read_21	21	9884	9729	5	8501	771	612	457	1840
channel_18_read_23	23	9044	8989	8	7216	1143	685	630	2458
channel_262_read_79	79	616	658	36	399	184	33	75	292
channel_18_read_25	25	17036	17273	12	14741	1424	871	1108	3403
channel_18_read_24	24	10533	11066	8	8980	1095	458	991	2544
channel_18_read_27	27	9040	9210	43	7541	960	539	709	2208
channel_424_read_10	10	1955	1910	38	1592	226	137	92	455
channel_424_read_11	11	9148	9430	21	8085	712	351	633	1696
channel_424_read_13	13	6774	6857	33	5722	691	361	444	1496
channel_235_read_10	10	1004	1045	28	848	118	38	79	235
channel_424_read_15	15	5907	5955	19	5158	470	279	327	1076
channel_424_read_16	16	7543	7488	11	6413	651	479	424	1554
channel_424_read_17	17	4659	4810	26	3975	509	175	326	1010
channel_286_read_10	10	6098	7064	17	4974	973	151	1117	2241
channel_45_read_71	71	7432	7258	67	6342	613	477	303	1393
channel_286_read_11	11	7942	7805	3	6423	950	569	432	1951
channel_45_read_75	75	5232	5092	16	4491	386	355	215	956
channel_258_read_146	146	4536	4555	47	4004	309	223	242	774
channel_120_read_68	68	11692	13538	3121	8987	2246	459	2305	5010
channel_150_read_125	125	1860	2053	30	1617	204	39	232	475
channel_449_read_69	69	4011	4021	14	3366	394	251	261	906
channel_150_read_124	124	5142	5679	76	4233	719	190	727	1636
channel_449_read_62	62	7442	7968	44	6585	624	233	759	1616
channel_120_read_61	61	9938	11464	114	7728	1796	414	1940	4150
channel_120_read_62	62	4842	5847	332	3774	919	149	1154	2222
channel_418_read_123	123	6072	6628	16	5361	555	156	712	1423
channel_220_read_36	36	5625	6078	9	4362	1007	256	709	1972
channel_220_read_30	30	8081	8410	518	6163	1402	516	845	2763
channel_220_read_32	32	1990	2078	18	1679	212	99	187	498
channel_220_read_39	39	3022	2997	4	2589	249	184	159	592
channel_137_read_99	99	8743	8596	9	7467	670	606	459	1735
channel_137_read_91	91	1570	1552	3	1286	177	107	89	373
channel_137_read_90	90	5974	5943	7	4955	643	376	345	1364
channel_68_read_78	78	7049	8015	162	5942	913	194	1160	2267
channel_137_read_94	94	10900	11523	26	8585	1747	568	1191	3506
channel_113_read_130	130	6531	6849	25	5721	551	259	577	1387
channel_417_read_90	90	8661	8841	17	7728	582	351	531	1464
channel_417_read_96	96	7697	8120	23	5911	1340	446	869	2655
channel_113_read_134	134	9194	9681	32	7962	870	362	849	2081
channel_46_read_51	51	11469	11452	37	8550	1929	990	973	3892
channel_46_read_50	50	2786	3531	4187	2282	464	40	785	1289
channel_46_read_53	53	3093	3027	15	2518	332	243	177	752
channel_46_read_54	54	7664	8158	17	6378	946	340	834	2120
channel_46_read_56	56	2392	2454	4	2036	242	114	176	532
channel_46_read_58	58	1658	2148	2572	1312	314	32	522	868
channel_469_read_56	56	8483	8650	5	7446	684	353	520	1557
channel_469_read_53	53	967	950	3	861	45	61	44	150
channel_469_read_52	52	11845	12144	14	10350	1025	470	769	2264
channel_143_read_28	28	8314	8348	11	7018	821	475	509	1805
channel_72_read_130	130	8931	9702	3	7447	1106	378	1149	2633
channel_143_read_24	24	11699	11786	27	9506	1456	737	824	3017
channel_72_read_132	132	10518	11391	100	8291	1704	523	1396	3623
channel_143_read_26	26	1369	1498	55	1163	166	40	169	375
channel_72_read_134	134	1262	1248	13	1032	124	106	92	322
channel_143_read_23	23	9317	9392	40	7931	836	550	625	2011
channel_143_read_22	22	6951	7005	4	5471	1013	467	521	2001
channel_315_read_40	40	9269	9934	13	7894	1048	327	992	2367
channel_144_read_72	72	6856	7030	38	5660	857	339	513	1709
channel_340_read_28	28	6694	6920	10	5430	925	339	565	1829
channel_340_read_24	24	7305	7383	7	6312	599	394	472	1465
channel_204_read_143	143	4921	5020	15	4219	450	252	351	1053
channel_204_read_145	145	7269	7291	88	6022	776	471	493	1740
channel_204_read_147	147	1959	1964	70	1440	358	161	166	685
channel_204_read_146	146	8000	9122	2069	6981	806	213	1335	2354
channel_17_read_88	88	7831	8125	0	6121	1241	469	763	2473
channel_216_read_62	62	3350	4068	81	2722	538	90	808	1436
channel_216_read_63	63	1628	1982	44	1298	272	58	412	742
channel_412_read_37	37	8776	9992	9	7239	1245	292	1508	3045
channel_179_read_54	54	2141	2279	20	1879	172	90	228	490
channel_17_read_83	83	1776	1962	45	1428	293	55	241	589
channel_17_read_86	86	7773	7773	32	6515	747	511	511	1769
channel_17_read_87	87	4954	4883	15	4149	463	342	271	1076
channel_394_read_182	182	3613	3955	28	3032	436	145	487	1068
channel_360_read_60	60	2913	2585	37	2041	430	442	114	986
channel_394_read_180	180	6793	7431	59	5940	633	220	858	1711
channel_394_read_187	187	6747	7301	30	5007	1318	422	976	2716
channel_394_read_186	186	5895	6197	42	5223	448	224	526	1198
channel_360_read_64	64	1578	1758	7022	1070	418	90	270	778
channel_475_read_78	78	4116	4299	59	3389	539	188	371	1098
channel_371_read_132	132	3883	4320	1891	2907	806	170	607	1583
channel_131_read_11	11	7738	7869	1	6634	722	382	513	1617
channel_246_read_46	46	1851	1804	33	1559	165	127	80	372
channel_131_read_15	15	7066	7893	61	5704	1114	248	1075	2437
channel_131_read_14	14	2382	2370	27	2026	219	137	125	481
channel_487_read_9	9	9295	9356	10	8290	580	425	486	1491
channel_195_read_32	32	8027	8234	29	6621	971	435	642	2048
channel_195_read_31	31	8935	9867	47	7201	1425	309	1241	2975
channel_306_read_2	2	7428	8006	38	6229	952	247	825	2024
channel_487_read_0	0	3703	3642	24	3262	226	215	154	595
channel_487_read_3	3	6589	6837	35	5865	508	216	464	1188
channel_487_read_2	2	1507	1522	44	1328	106	73	88	267
channel_487_read_4	4	3666	3741	24	3229	307	130	205	642
channel_487_read_7	7	5953	6141	7	5381	390	182	370	942
channel_240_read_32	32	5773	5888	114	4608	846	319	434	1599
channel_240_read_33	33	11958	12236	28	9567	1678	713	991	3382
channel_366_read_122	122	7523	8790	750	5538	1709	276	1543	3528
channel_330_read_44	44	4114	5064	107	3481	527	106	1056	1689
channel_240_read_36	36	1691	1888	813	1355	273	63	260	596
channel_240_read_37	37	6113	6806	63	4741	1082	290	983	2355
channel_240_read_34	34	3763	3933	3	3266	356	141	311	808
channel_158_read_25	25	3205	3145	17	2508	447	250	190	887
channel_330_read_48	48	11642	11662	6	9968	1054	620	640	2314
channel_444_read_5	5	2956	2971	35	2640	205	111	126	442
channel_33_read_84	84	2371	2420	9	2105	171	95	144	410
channel_28_read_89	89	7076	7284	3157	5314	1284	478	686	2448
channel_33_read_82	82	4418	4547	32	3679	490	249	378	1117
channel_33_read_83	83	8107	8920	14	6871	965	271	1084	2320
channel_28_read_80	80	1248	1309	4	992	199	57	118	374
channel_28_read_86	86	943	1257	4302	786	143	14	328	485
channel_33_read_88	88	12432	12777	16	10611	1167	654	999	2820
channel_158_read_28	28	4740	4756	13	3815	591	334	350	1275
channel_322_read_82	82	11028	11409	38	9416	1092	520	901	2513
channel_322_read_80	80	3999	4169	11	3581	266	152	322	740
channel_209_read_149	149	7185	8229	3648	5702	1223	260	1304	2787
channel_209_read_142	142	8967	9392	34	7545	984	438	863	2285
channel_146_read_20	20	9066	10453	78	6339	2333	394	1781	4508
channel_110_read_25	25	3073	3149	38	2647	299	127	203	629
channel_110_read_24	24	4188	4260	53	3630	375	183	255	813
channel_110_read_26	26	8248	9045	25	6627	1321	300	1097	2718
channel_110_read_21	21	11372	11625	10	9852	972	548	801	2321
channel_110_read_29	29	1758	1746	22	1509	131	118	106	355
channel_110_read_28	28	7166	7590	7	6117	728	321	745	1794
channel_407_read_0	0	6668	6573	14	5718	540	410	315	1265
channel_407_read_3	3	2338	2342	3	1999	215	124	128	467
channel_407_read_2	2	8758	8833	14	7679	651	428	503	1582
channel_407_read_5	5	1837	1965	9	1606	182	49	177	408
channel_53_read_131	131	12369	13951	13	10452	1567	350	1932	3849
channel_407_read_8	8	4288	4381	24	3783	317	188	281	786
channel_115_read_8	8	7672	7626	2	6670	567	435	389	1391
channel_53_read_134	134	5216	5508	37	4577	429	210	502	1141
channel_284_read_60	60	2231	2987	35	1923	282	26	782	1090
channel_410_read_38	38	7449	7501	11	6565	538	346	398	1282
channel_410_read_37	37	2214	2309	7	1934	198	82	177	457
channel_399_read_29	29	7735	7576	485	6076	1055	604	445	2104
channel_410_read_34	34	1913	1840	7	1639	134	140	67	341
channel_410_read_31	31	2979	3002	10	2580	236	163	186	585
channel_186_read_138	138	8212	9063	175	6987	939	286	1137	2362
channel_97_read_52	52	10297	10415	27	9081	740	476	594	1810
channel_97_read_51	51	9320	9249	23	7948	838	534	463	1835
channel_97_read_50	50	6445	7994	324	4838	1388	219	1768	3375
channel_97_read_57	57	1051	1012	48	816	147	88	49	284
channel_97_read_56	56	4939	6440	2455	3828	1002	109	1610	2721
channel_97_read_55	55	10884	11004	14	9338	972	574	694	2240
channel_97_read_54	54	282	380	1997	234	45	3	101	149
channel_123_read_56	56	7500	7401	39	6532	505	463	364	1332
channel_97_read_59	59	11751	12480	3294	10019	1242	490	1219	2951
channel_498_read_41	41	5785	5755	12	4916	534	335	305	1174
channel_498_read_46	46	2649	3118	20	2277	321	51	520	892
channel_79_read_104	104	214	270	5275	180	31	3	59	93
channel_257_read_81	81	11722	11831	16	9724	1321	677	786	2784
channel_79_read_101	101	3925	4176	111	2828	803	294	545	1642
channel_257_read_84	84	958	1037	31	776	133	49	128	310
channel_386_read_9	9	1213	1155	4	1001	116	96	38	250
channel_20_read_78	78	17149	18068	142	13828	2529	792	1711	5032
channel_386_read_6	6	11148	11782	32	9250	1338	560	1194	3092
channel_20_read_75	75	10021	10272	15	8243	1202	576	827	2605
channel_386_read_4	4	677	667	1	530	96	51	41	188
