query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_99_read_7	7	5231	5234	18	4737	169	325	328	822
channel_281_read_15	15	5484	5409	30	4622	343	519	444	1306
channel_485_read_73	73	66	82	7367	62	4	0	16	20
channel_242_read_150	150	657	738	663	556	52	49	130	231
channel_242_read_153	153	1229	1445	5701	1041	108	80	296	484
channel_281_read_12	12	8076	8141	24	6969	475	632	697	1804
channel_389_read_6	6	1617	1585	44	1401	83	133	101	317
channel_18_read_21	21	6116	6074	3773	5436	251	429	387	1067
channel_18_read_23	23	4738	4790	4314	4211	200	327	379	906
channel_18_read_25	25	13607	13821	3441	12025	667	915	1129	2711
channel_18_read_24	24	10498	11032	43	9158	647	693	1227	2567
channel_18_read_27	27	5969	6177	3114	5236	319	414	622	1355
channel_424_read_10	10	1930	1886	63	1618	127	185	141	453
channel_18_read_28	28	7998	8441	5864	7116	427	455	898	1780
channel_424_read_13	13	4584	4658	2223	4044	233	307	381	921
channel_235_read_10	10	1004	1045	28	877	55	72	113	240
channel_424_read_15	15	5907	5955	19	5251	270	386	434	1090
channel_424_read_16	16	5517	5508	2037	4787	287	443	434	1164
channel_45_read_71	71	7432	7258	67	6449	375	608	434	1417
channel_286_read_11	11	6428	6332	1517	5391	429	608	512	1549
channel_45_read_75	75	5223	5081	25	4563	218	442	300	960
channel_258_read_146	146	4536	4555	47	4061	177	298	317	792
channel_120_read_68	68	1741	1980	13072	1425	165	151	390	706
channel_150_read_125	125	1860	2053	30	1657	116	87	280	483
channel_449_read_69	69	3990	4002	35	3432	218	340	352	910
channel_449_read_62	62	7442	7968	44	6679	420	343	869	1632
channel_120_read_61	61	1262	1482	8790	1082	114	66	286	466
channel_120_read_62	62	484	568	4690	406	42	36	120	198
channel_418_read_123	123	6069	6625	19	5459	323	287	843	1453
channel_220_read_30	30	3015	3140	5584	2648	146	221	346	713
channel_220_read_32	32	1974	2061	34	1710	115	149	236	500
channel_220_read_39	39	3022	2997	4	2636	133	253	228	614
channel_137_read_99	99	8743	8596	9	7591	390	762	615	1767
channel_137_read_91	91	1526	1510	47	1290	101	135	119	355
channel_137_read_90	90	5974	5943	7	5065	386	523	492	1401
channel_68_read_78	78	3090	3486	4121	2668	221	201	597	1019
channel_137_read_94	94	5730	6122	5196	4714	503	513	905	1921
channel_113_read_130	130	6531	6849	25	5822	332	377	695	1404
channel_417_read_90	90	8653	8834	25	7836	339	478	659	1476
channel_417_read_96	96	2955	3127	4765	2404	268	283	455	1006
channel_113_read_134	134	3609	3878	5617	3234	207	168	437	812
channel_46_read_51	51	4531	4517	6975	3632	352	547	533	1432
channel_46_read_50	50	1073	1315	5900	914	112	47	289	448
channel_46_read_53	53	1704	1662	1404	1437	102	165	123	390
channel_46_read_54	54	7664	8158	17	6567	525	572	1066	2163
channel_46_read_56	56	1722	1770	674	1506	103	113	161	377
channel_46_read_58	58	320	394	3910	275	25	20	94	139
channel_469_read_56	56	8480	8647	8	7565	409	506	673	1588
channel_469_read_53	53	961	942	9	862	28	71	52	151
channel_469_read_52	52	10292	10566	1567	9255	479	558	832	1869
channel_143_read_28	28	8270	8312	55	7156	430	684	726	1840
channel_72_read_130	130	5602	6149	3332	4970	330	302	849	1481
channel_143_read_24	24	9102	9155	2624	7850	543	709	762	2014
channel_72_read_132	132	3144	3384	7474	2645	259	240	480	979
channel_143_read_26	26	1228	1336	196	1089	71	68	176	315
channel_72_read_134	134	1243	1233	32	1040	73	130	120	323
channel_143_read_23	23	4138	4171	5219	3688	168	282	315	765
channel_143_read_22	22	5030	5058	1925	4275	309	446	474	1229
channel_315_read_40	40	4450	4772	4832	3938	281	231	553	1065
channel_144_read_72	72	6506	6697	388	5569	443	494	685	1622
channel_340_read_28	28	2500	2573	4204	2153	175	172	245	592
channel_340_read_24	24	3677	3666	3635	3271	149	257	246	652
channel_340_read_26	26	2246	2472	4807	1951	164	131	357	652
channel_204_read_145	145	7039	7049	318	6017	379	643	653	1675
channel_204_read_147	147	1034	1036	995	847	74	113	115	302
channel_171_read_40	40	5320	5275	51	4626	284	410	365	1059
channel_17_read_88	88	2503	2612	5328	2055	211	237	346	794
channel_216_read_62	62	1104	1298	2327	947	86	71	265	422
channel_216_read_63	63	1175	1417	497	974	105	96	338	539
channel_412_read_37	37	6041	6931	2744	5159	521	361	1251	2133
channel_17_read_83	83	1471	1627	350	1265	126	80	236	442
channel_17_read_86	86	7075	7124	730	6110	395	570	619	1584
channel_17_read_87	87	4954	4883	15	4236	261	457	386	1104
channel_394_read_182	182	3321	3657	320	2872	242	207	543	992
channel_360_read_60	60	1791	1582	1159	1305	139	347	138	624
channel_394_read_180	180	6793	7431	59	6044	396	353	991	1740
channel_394_read_187	187	840	943	5937	676	80	84	187	351
channel_394_read_186	186	5881	6180	56	5291	269	321	620	1210
channel_394_read_185	185	5283	5354	18	4684	209	390	461	1060
channel_475_read_78	78	3271	3403	904	2854	191	226	358	775
channel_371_read_131	131	4380	4953	2246	3810	306	264	837	1407
channel_246_read_46	46	1790	1742	94	1542	94	154	106	354
channel_131_read_15	15	2732	3014	4395	2336	208	188	470	866
channel_131_read_14	14	2370	2358	39	2054	140	176	164	480
channel_487_read_9	9	9282	9343	23	8386	342	554	615	1511
channel_195_read_32	32	6896	7157	1160	5995	433	468	729	1630
channel_195_read_31	31	3348	3712	5634	2816	328	204	568	1100
channel_306_read_2	2	7227	7777	239	6256	501	470	1020	1991
channel_487_read_0	0	3679	3620	48	3286	135	258	199	592
channel_195_read_39	39	8350	8235	3	7080	481	789	674	1944
channel_487_read_2	2	1507	1522	44	1347	62	98	113	273
channel_487_read_4	4	3666	3741	24	3295	159	212	287	658
channel_487_read_7	7	5953	6141	7	5451	238	264	452	954
channel_240_read_32	32	3894	3958	1993	3329	263	302	366	931
channel_240_read_33	33	11434	11670	552	9509	871	1054	1290	3215
channel_240_read_30	30	2153	2339	67	1876	136	141	327	604
channel_330_read_44	44	1395	1663	2826	1230	107	58	326	491
channel_240_read_36	36	996	1101	1508	861	65	70	175	310
channel_240_read_37	37	2822	3129	3354	2363	228	231	538	997
channel_240_read_34	34	3689	3854	77	3274	205	210	375	790
channel_330_read_48	48	4366	4387	7282	3783	249	334	355	938
channel_444_read_5	5	2940	2955	51	2664	126	150	165	441
channel_33_read_84	84	2371	2420	9	2143	83	145	194	422
channel_28_read_89	89	3057	3152	7176	2549	244	264	359	867
channel_33_read_82	82	2046	2148	2404	1835	100	111	213	424
channel_33_read_83	83	2632	2867	5489	2270	181	181	416	778
channel_28_read_80	80	1242	1304	10	1029	100	113	175	388
channel_28_read_86	86	69	77	5176	64	5	0	8	13
channel_33_read_88	88	7254	7493	5194	6424	363	467	706	1536
channel_158_read_28	28	4735	4751	18	3923	344	468	484	1296
channel_322_read_82	82	11023	11404	43	9613	640	770	1151	2561
channel_322_read_80	80	3994	4164	16	3626	153	215	385	753
channel_209_read_149	149	2706	3179	8127	2282	220	204	677	1101
channel_209_read_142	142	8962	9387	39	7721	581	660	1085	2326
channel_110_read_25	25	2957	3016	154	2615	156	186	245	587
channel_110_read_24	24	4170	4239	71	3694	200	276	345	821
channel_110_read_26	26	2523	2674	5750	2254	142	127	278	547
channel_110_read_21	21	7883	8074	3499	7002	378	503	694	1575
channel_110_read_29	29	1749	1737	31	1528	76	145	133	354
channel_110_read_28	28	7127	7557	46	6222	438	467	897	1802
channel_407_read_0	0	6668	6573	14	5819	301	548	453	1302
channel_407_read_3	3	2338	2342	3	2040	118	180	184	482
channel_407_read_2	2	8758	8832	14	7797	395	566	640	1601
channel_407_read_5	5	1826	1953	20	1631	105	90	217	412
channel_53_read_131	131	3188	3607	9194	2822	210	156	575	941
channel_407_read_8	8	4273	4368	39	3841	160	272	367	799
channel_53_read_134	134	3112	3278	2141	2779	152	181	347	680
channel_284_read_60	60	441	569	1825	396	32	13	141	186
channel_284_read_62	62	183	224	896	159	19	5	46	70
channel_410_read_38	38	7449	7501	11	6666	313	470	522	1305
channel_410_read_37	37	2199	2292	22	1953	130	116	209	455
channel_410_read_34	34	1910	1837	10	1665	76	169	96	341
channel_410_read_31	31	2974	2996	15	2617	144	213	235	592
channel_186_read_138	138	4829	5312	3558	4315	257	257	740	1254
channel_97_read_52	52	10286	10405	38	9210	436	640	759	1835
channel_97_read_51	51	9228	9157	115	8026	501	701	630	1832
channel_97_read_50	50	344	433	6425	300	25	19	108	152
channel_97_read_57	57	1051	1012	48	847	75	129	90	294
channel_97_read_56	56	752	968	6642	644	68	40	256	364
channel_97_read_55	55	10853	10974	45	9510	534	809	930	2273
channel_97_read_54	54	124	161	2155	112	8	4	41	53
channel_123_read_56	56	7503	7401	36	6636	283	584	482	1349
channel_97_read_59	59	11582	12305	3463	10142	681	759	1482	2922
channel_498_read_41	41	5091	5073	706	4474	243	374	356	973
channel_498_read_46	46	1541	1812	1128	1371	103	67	338	508
channel_79_read_104	104	37	39	5452	35	2	0	2	4
channel_257_read_81	81	5827	5901	5911	5027	337	463	537	1337
channel_386_read_9	9	1194	1137	23	1012	60	122	65	247
channel_20_read_78	78	11507	12020	5784	9919	774	814	1327	2915
channel_386_read_6	6	5934	6261	5246	5163	399	372	699	1470
channel_20_read_75	75	4154	4258	5882	3572	257	325	429	1011
channel_386_read_4	4	674	664	4	547	54	73	63	190
channel_161_read_35	35	372	402	4950	303	35	34	64	133
channel_345_read_19	19	1834	1841	738	1537	124	173	180	477
channel_431_read_136	136	199	209	2167	164	18	17	27	62
channel_35_read_45	45	7420	7885	36	6515	440	465	930	1835
channel_46_read_5	5	7264	7356	75	6474	314	476	568	1358
channel_46_read_4	4	7195	7238	46	6275	367	553	596	1516
channel_46_read_7	7	8728	8784	28	7702	413	613	669	1695
channel_46_read_6	6	2801	2823	22	2452	150	199	221	570
channel_46_read_0	0	3488	3877	2796	3194	173	121	510	804
channel_46_read_8	8	2826	2970	2222	2492	146	188	332	666
channel_255_read_29	29	533	638	2857	456	43	34	139	216
channel_211_read_21	21	3570	3579	8	3163	166	241	250	657
channel_203_read_8	8	4711	4731	164	4229	175	307	327	809
channel_264_read_38	38	5426	6142	1162	4681	415	330	1046	1791
channel_262_read_180	180	5417	6106	1277	4739	401	277	966	1644
channel_203_read_7	7	1182	1121	12	1007	53	122	61	236
channel_264_read_31	31	5716	6338	5064	4874	443	399	1021	1863
channel_203_read_4	4	2362	2414	17	2100	108	154	206	468
channel_58_read_212	212	2188	2307	40	1950	107	131	250	488
channel_425_read_5	5	2766	2784	20	2505	104	157	175	436
channel_425_read_1	1	2133	2257	23	1942	97	94	218	409
channel_425_read_0	0	9278	9537	70	8337	409	532	791	1732
channel_94_read_74	74	455	524	8659	375	43	37	106	186
channel_425_read_2	2	2217	2376	2168	1939	128	150	309	587
channel_413_read_179	179	3994	4058	52	3472	213	309	373	895
channel_413_read_177	177	12420	13661	4899	10927	775	718	1959	3452
channel_413_read_174	174	2871	3233	6051	2339	279	253	615	1147
channel_458_read_116	116	6902	7055	62	5803	498	601	754	1853
channel_407_read_133	133	8115	8744	38	7033	505	577	1206	2288
channel_407_read_132	132	3488	3729	31	3120	161	207	448	816
channel_257_read_108	108	4106	4172	102	3548	225	333	399	957
channel_170_read_70	70	3653	3731	37	3250	192	211	289	692
channel_123_read_2	2	2743	2911	830	2504	110	129	297	536
channel_170_read_72	72	9010	9191	11	7689	613	708	889	2210
channel_157_read_87	87	844	901	192	736	48	60	117	225
channel_170_read_75	75	8243	8362	54	7455	320	468	587	1375
channel_170_read_79	79	2074	2182	9	1842	108	124	232	464
channel_258_read_87	87	96	111	2361	88	7	1	16	24
channel_133_read_33	33	754	902	2028	629	72	53	201	326
channel_133_read_32	32	3788	4279	4047	3149	374	265	756	1395
channel_133_read_30	30	4728	4829	2335	4105	259	364	465	1088
channel_133_read_37	37	1376	1397	31	1239	55	82	103	240
channel_133_read_35	35	810	901	1738	691	71	48	139	258
channel_133_read_34	34	5728	5791	4850	5032	285	411	474	1170
channel_133_read_38	38	1812	1916	1933	1573	126	113	217	456
channel_474_read_71	71	1137	1309	3907	958	100	79	251	430
channel_474_read_73	73	3099	3373	82	2582	269	248	522	1039
channel_501_read_5	5	1511	1846	2680	1293	148	70	405	623
channel_501_read_0	0	4275	5246	9717	3943	218	114	1085	1417
channel_501_read_2	2	2886	3122	7617	2615	151	120	356	627
channel_394_read_44	44	6317	6440	389	5491	357	469	592	1418
channel_394_read_41	41	3615	3447	2941	2782	318	515	347	1180
channel_128_read_80	80	1300	1456	5474	1072	122	106	262	490
